drug_name,brand_name,ndc_name,product_strength_desc,route_desc,source_nm
doxycycline,Doxycycline Hyclate,67405055005,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,67405055055,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,67405065055,hyclate 50 mg,oral,capsule
doxycycline,Doxycycline Hyclate,67405065105,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,67405065155,hyclate 100 mg,oral,capsule
cefOXitin,Mefoxin,67457018901,1 g/50 mL,intravenous,solution
cefOXitin,Mefoxin,67457018902,2 g/50 mL,intravenous,solution
cefOXitin,Mefoxin,67457021650,2 g/50 mL,intravenous,solution
vancomycin,Vancomycin Hydrochloride,67457022510,500 mg,intravenous,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457022615,2 g-1 g,injectable,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457023010,1 g-0.5 g,injectable,powder for injection
moxifloxacin,Moxifloxacin Hydrochloride,67457032325,400 mg/250 mL,intravenous,solution
vancomycin,Vancomycin Hydrochloride,67457033950,500 mg,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457034001,1 g,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457034105,5 g,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457034210,10 g,intravenous,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457034810,1 g-0.5 g,injectable,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457034815,1 g-0.5 g,injectable,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457034903,2 g-1 g,injectable,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457034910,2 g-1 g,injectable,powder for injection
ampicillin,Ampicillin,67457035010,500 mg,injectable,powder for injection
ampicillin,Ampicillin,67457035110,1 g,injectable,powder for injection
ampicillin,Ampicillin,67457035210,2 g,injectable,powder for injection
ampicillin,Ampicillin,67457035310,250 mg,injectable,powder for injection
DOXOrubicin,DOXOrubicin Hydrochloride,67457039354,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,67457039410,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,67457039525,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,67457039610,2 mg/mL,intravenous,solution
ampicillin,Ampicillin,67457040410,10 g,injectable,powder for injection
tobramycin,Tobramycin Sulfate,67457042730,40 mg/mL,injectable,solution
tobramycin,Tobramycin Sulfate,67457042830,40 mg/mL,injectable,solution
tobramycin,Tobramycin Sulfate,67457043202,40 mg/mL,injectable,solution
tobramycin,Tobramycin Sulfate,67457047322,40 mg/mL,injectable,solution
DACTINomycin,Dactinomycin,67457051305,0.5 mg,intravenous,powder for injection
DACTINomycin,Dactinomycin,67457051399,0.5 mg,intravenous,powder for injection
mitoMYcin,MitoMYcin,67457051805,5 mg,intravenous,powder for injection
mitoMYcin,MitoMYcin,67457051920,20 mg,intravenous,powder for injection
mitoMYcin,MitoMYcin,67457052040,40 mg,intravenous,powder for injection
piperacillin-tazobactam,Piperacillin Sodium-Tazobactam Sodium,67457052122,2 g-0.25 g,intravenous,powder for injection
piperacillin-tazobactam,Piperacillin Sodium-Tazobactam Sodium,67457052237,3 g-0.375 g,intravenous,powder for injection
piperacillin-tazobactam,Piperacillin Sodium-Tazobactam Sodium,67457052345,4 g-0.5 g,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457061110,500 mg,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457061220,1 g,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457061310,5 g,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,67457061410,10 g,intravenous,powder for injection
ampicillin-sulbactam,Ampicillin-Sulbactam,67457064910,10 g-5 g,injectable,powder for injection
clindamycin,Clindamycin Phosphate,67457081402,150 mg/mL,injectable,solution
clindamycin,Clindamycin Phosphate,67457081504,150 mg/mL,injectable,solution
clindamycin,Clindamycin Phosphate,67457081606,150 mg/mL,injectable,solution
clindamycin,Clindamycin Hydrochloride,67544077528,300 mg,oral,capsule
gemifloxacin,Factive,67707032005,320 mg,oral,tablet
gemifloxacin,Factive,67707032007,320 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,67767013701,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,67767013801,500 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,67767013911,750 mg,oral,tablet
cefditoren,Spectracef,67781018160,200 mg,oral,tablet
doxycycline,Doxycycline Hyclate,67870010950,hyclate 50 mg,oral,capsule
doxycycline,Doxycycline Hyclate,67870011005,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,67870011050,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,67870011205,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,67870011250,hyclate 100 mg,oral,tablet
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012405,1%,topical,cream
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012420,1%,topical,cream
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012425,1%,topical,cream
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012440,1%,topical,cream
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012450,1%,topical,cream
silver sulfADIAZINE topical,Silver SulfADIAZINE,67877012485,1%,topical,cream
cefuroxime,Cefuroxime Axetil,67877021520,250 mg,oral,tablet
cefuroxime,Cefuroxime Axetil,67877021560,250 mg,oral,tablet
cefuroxime,Cefuroxime Axetil,67877021620,500 mg,oral,tablet
cefuroxime,Cefuroxime Axetil,67877021660,500 mg,oral,tablet
cephalexin,Cephalexin Monohydrate,67877021901,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,67877021905,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,67877022001,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,67877022005,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,67877025520,750 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,67877025523,750 mg,oral,capsule
sulfacetamide sodium-sulfur topical,Sulfacetamide Sodium-Sulfur Wash,67877026817,10%-5%,topical,liquid
sulfacetamide sodium-sulfur topical,Sulfacetamide Sodium-Sulfur Wash,67877026834,10%-5%,topical,liquid
linezolid,Linezolid,67877041901,600 mg,oral,tablet
linezolid,Linezolid,67877041920,600 mg,oral,tablet
linezolid,Linezolid,67877041984,600 mg,oral,tablet
DAPTOmycin,Cubicin,67919001101,500 mg,intravenous,powder for injection
DAPTOmycin,Cubicin RF,67919001201,500 mg,intravenous,powder for injection
DAPTOmycin,Cubicin RF,67919001202,500 mg,intravenous,powder for injection
tedizolid,Sivextro,67919004001,200 mg,intravenous,powder for injection
tedizolid,Sivextro,67919004101,200 mg,oral,tablet
tedizolid,Sivextro,67919004102,200 mg,oral,tablet
valrubicin,Valstar,67979000101,40 mg/mL,irrigation,solution
valrubicin,Valstar,67979000102,40 mg/mL,irrigation,solution
nitrofurantoin,Nitrofurantoin Monohydrate/Macrocrystals,68001000100,macrocrystals-monohydrate 100 mg,oral,capsule
metroNIDAZOLE,MetroNIDAZOLE,68001022903,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,68001023003,500 mg,oral,tablet
meropenem,Meropenem,68001032331,500 mg,intravenous,powder for injection
meropenem,Meropenem,68001032457,1000 mg,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,68001033862,500 mg,intravenous,powder for injection
vancomycin,Vancomycin Hydrochloride,68001033964,1 g,intravenous,powder for injection
sulfacetamide sodium topical,RE 10,68032010006,10%,topical,soap
sulfacetamide sodium topical,RE 10,68032010012,10%,topical,soap
sulfacetamide sodium-sulfur topical,Rosaderm Cleanser,68032010406,10%-5%,topical,liquid
sulfacetamide sodium-sulfur topical,Rosaderm Cleanser,68032010412,10%-5%,topical,liquid
sulfacetamide sodium topical,Sulfacetamide Sodium Topical,68032010903,10%,topical,lotion
sulfacetamide sodium-urea topical,Sulfacetamide Sodium-Urea Kit,68032011001,10%-10%,topical,lotion
sulfacetamide sodium-urea topical,Sulfacetamide Sodium-Urea,68032014275,10%-10%,topical,pad
sulfacetamide sodium/sulfur/urea topical,Sulfacetamide Sodium-Sulfur-Urea,68032026216,10%-4%-10%,topical,liquid
sulfacetamide sodium-sulfur topical,Topisulf,68032030928,10%-5%,topical,cream
sulfacetamide sodium/sulfur/urea topical,Sulfacetamide Sodium-Sulfur-Urea,68032031191,10%-4%-10% with sunscreen,topical,kit
sulfacetamide sodium-sulfur topical,Rosaderm Cleanser,68032036791,10%-5% with emollients,topical,kit
sulfacetamide sodium/sulfur/urea topical,Sulfacetamide Sodium-Sulfur-Urea,68032051512,10%-5%-10%,topical,liquid
sulfacetamide sodium/sulfur/urea topical,Sulfacetamide Sodium-Sulfur-Urea,68032051645,10%-5%-10%,topical,gel
sulfacetamide sodium-sulfur topical,SulZee Wash,68047004006,10%-1%,topical,emulsion
ofloxacin,Ofloxacin,68047071301,400 mg,oral,tablet
doxycycline,Doxycycline Hyclate,68047071401,20 mg,oral,tablet
doxycycline,Doxycycline Hyclate,68047071460,20 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005506,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005510,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005514,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005520,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005528,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071005530,250 mg,oral,tablet
amoxicillin-clavulanate,Amoxicillin-Clavulanate,68071006330,500 mg-125 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071033114,750 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071033120,750 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68071033130,750 mg,oral,tablet
clarithromycin,Clarithromycin,68071033714,500 mg,oral,tablet
clarithromycin,Clarithromycin,68071033720,500 mg,oral,tablet
clarithromycin,Clarithromycin,68071033730,500 mg,oral,tablet
clindamycin,Clindamycin Hydrochloride,68071039806,300 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68071039814,300 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68071039820,300 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68071039830,300 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68071039840,300 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68071039890,300 mg,oral,capsule
ciprofloxacin,Ciprofloxacin Hydrochloride,68084006901,250 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68084007001,500 mg,oral,tablet
ciprofloxacin,Ciprofloxacin Hydrochloride,68084007101,750 mg,oral,tablet
nitrofurantoin,Nitrofurantoin Macrocrystals,68084007701,macrocrystals 50 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,68084007801,macrocrystals 100 mg,oral,capsule
metroNIDAZOLE,MetroNIDAZOLE,68084013001,250 mg,oral,tablet
cefuroxime,Cefuroxime Axetil,68084021801,250 mg,oral,tablet
cefuroxime,Cefuroxime Axetil,68084021901,500 mg,oral,tablet
amoxicillin-clavulanate,Amoxicillin-Clavulanate,68084023501,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Amoxicillin-Clavulanate,68084023601,875 mg-125 mg,oral,tablet
clindamycin,Clindamycin Hydrochloride,68084024301,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68084024401,300 mg,oral,capsule
azithromycin,Azithromycin,68084027801,250 mg,oral,tablet
azithromycin,Azithromycin,68084027830,250 mg,oral,tablet
azithromycin,Azithromycin,68084027865,250 mg,oral,tablet
azithromycin,Azithromycin,68084027889,250 mg,oral,tablet
azithromycin,Azithromycin,68084027921,500 mg,oral,tablet
minocycline,Minocycline Hydrochloride,68084028901,100 mg,oral,capsule
metroNIDAZOLE,MetroNIDAZOLE,68084036401,500 mg,oral,tablet
clarithromycin,Clarithromycin,68084043765,500 mg,oral,tablet
azithromycin,Azithromycin,68084044365,250 mg,oral,tablet
nitrofurantoin,Nitrofurantoin Monohydrate/Macrocrystals,68084044601,macrocrystals-monohydrate 100 mg,oral,capsule
azithromycin,Azithromycin,68084046421,600 mg,oral,tablet
minocycline,Minocycline Hydrochloride,68084062365,100 mg,oral,capsule
clarithromycin,Clarithromycin,68084065125,500 mg,oral,tablet
azithromycin,Azithromycin,68084065601,250 mg,oral,tablet
moxifloxacin,Moxifloxacin Hydrochloride,68084072265,400 mg,oral,tablet
doxycycline,Doxycycline Monohydrate,68084074332,monohydrate 100 mg,oral,capsule
doxycycline,Doxycycline Monohydrate,68084078525,monohydrate 100 mg,oral,tablet
azithromycin,Azithromycin,68084090601,250 mg,oral,tablet
azithromycin,Azithromycin,68084091332,500 mg,oral,tablet
azithromycin,Azithromycin,68084092032,600 mg,oral,tablet
amoxicillin,Amoxicillin,68115002530,125 mg,oral,"tablet, chewable"
amoxicillin,Amoxicillin,68115002604,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002606,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002609,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002615,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002621,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002630,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002640,250 mg,oral,capsule
amoxicillin,Amoxicillin,68115002721,250 mg,oral,"tablet, chewable"
amoxicillin,Amoxicillin,68115002730,250 mg,oral,"tablet, chewable"
amoxicillin,Amoxicillin,68115002830,400 mg,oral,"tablet, chewable"
amoxicillin,Amoxicillin,68115002900,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002904,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002906,500 mg,oral,capsule
amoxicillin,Trimox,68115002908,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002909,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002918,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002920,500 mg,oral,capsule
amoxicillin,Trimox,68115002921,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002930,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115002940,500 mg,oral,capsule
amoxicillin,Trimox,68115002942,500 mg,oral,capsule
amoxicillin,Amoxicillin,68115003010,875 mg,oral,tablet
amoxicillin,Amoxicillin,68115003014,875 mg,oral,tablet
ampicillin,Ampicillin,68115003228,250 mg,oral,capsule
ampicillin,Ampicillin,68115003240,250 mg,oral,capsule
ampicillin,Ampicillin,68115003315,500 mg,oral,capsule
ampicillin,Ampicillin,68115003321,500 mg,oral,capsule
ampicillin,Ampicillin,68115003340,500 mg,oral,capsule
clarithromycin,Biaxin,68115004714,500 mg,oral,tablet
clarithromycin,Biaxin,68115004720,500 mg,oral,tablet
clarithromycin,Biaxin XL,68115004814,500 mg,oral,"tablet, extended release"
cefaclor,Cefaclor,68115006530,250 mg,oral,capsule
cefaclor,Cefaclor,68115006630,500 mg,oral,capsule
cefadroxil,Cefadroxil Monohydrate,68115006710,500 mg,oral,capsule
cefadroxil,Cefadroxil Monohydrate,68115006720,500 mg,oral,capsule
cefadroxil,Cefadroxil Monohydrate,68115006724,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007206,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007209,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007212,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007215,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007220,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007228,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007240,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007306,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007309,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007310,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007312,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007314,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007320,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007328,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007330,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007340,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007348,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007360,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115007392,500 mg,oral,capsule
ciprofloxacin,Cipro,68115008106,250 mg,oral,tablet
ciprofloxacin,Cipro,68115008110,250 mg,oral,tablet
ciprofloxacin,Cipro,68115008200,500 mg,oral,tablet
ciprofloxacin,Cipro,68115008201,500 mg,oral,tablet
ciprofloxacin,Cipro,68115008206,500 mg,oral,tablet
ciprofloxacin,Cipro,68115008210,500 mg,oral,tablet
ciprofloxacin,Cipro,68115008214,500 mg,oral,tablet
ciprofloxacin,Cipro,68115008220,500 mg,oral,tablet
clindamycin,Clindamycin Hydrochloride,68115008604,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008606,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008612,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008620,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008621,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008628,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008636,150 mg,oral,capsule
clindamycin,Clindamycin Hydrochloride,68115008656,150 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,68115009020,250 mg/5 mL,oral,powder for reconstitution
dicloxacillin,Dicloxacillin Sodium,68115010406,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010420,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010428,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010440,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010510,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010520,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010528,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010530,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,68115010540,500 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012506,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012510,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012514,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012520,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012528,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012530,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012560,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012597,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,68115012599,hyclate 100 mg,oral,capsule
erythromycin,E.E.S.-400 Filmtab,68115012606,ethylsuccinate 400 mg,oral,tablet
erythromycin,Erythromycin Ethylsuccinate,68115012621,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,68115012628,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,68115012630,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,68115012640,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,68115012656,ethylsuccinate 400 mg,oral,tablet
erythromycin,Ery-Tab,68115013106,333 mg,oral,delayed release tablet
erythromycin,Ery-Tab,68115013115,333 mg,oral,delayed release tablet
